Asset Center,Asset Title,Access Manager Value,Asset Status,User Name,User UUPIC,User Duty Center,Org Code,Business Phone,Primary E-mail,Primary Affiliation Agreement,Identity Status,Request Number,Submitted Date,Request Type,Request Status,Is Currently Provisioned,Provisioned Date,Role Title,Privileged Role Type,Selected Value,Request Role Status
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith48,729414603,HQ,LM020,202.358.4449,redacted,redacted,Active,Add-002406220,42865,Add,Provisioned,Yes,42865,bad_information,2 - Privileged - System Administration,Ansible Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith30,250943489,HQ,LM020,202.358.0387,redacted,redacted,Active,Add-002415288,42871,Add,Provisioned,Yes,42872,bad_information,2 - Privileged - System Administration,Test Windows Server Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith42,432379233,HQ,LM020,202.358.0627,redacted,redacted,Active,Add-002476558,42894,Add,Provisioned,Yes,42894,bad_information,2 - Privileged - System Administration,R&D Red Hat Server Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith49,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Modify-002529265,42915,Modify,Provisioned,Yes,42916,bad_information,2 - Privileged - System Administration,Ansible Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith49,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Modify-002529265,42915,Modify,Provisioned,Yes,42916,bad_information,2 - Privileged - System Administration,Stage Red Hat Server Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith49,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Modify-002529265,42915,Modify,Provisioned,Yes,42916,bad_information,2 - Privileged - System Administration,Test Red Hat Server Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith49,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Modify-002529265,42915,Modify,Provisioned,Yes,42916,bad_information,2 - Privileged - System Administration,Production Red Hat Server Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith49,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Modify-002529265,42915,Modify,Provisioned,Yes,42916,bad_information,2 - Privileged - System Administration,R&D Red Hat Server Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith50,940940924,HQ,LM020,202.358.3940,redacted,redacted,Active,Modify-002529269,42915,Modify,Provisioned,Yes,42916,bad_information,2 - Privileged - System Administration,Test Red Hat Server Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith50,940940924,HQ,LM020,202.358.3940,redacted,redacted,Active,Modify-002529269,42915,Modify,Provisioned,Yes,42916,bad_information,2 - Privileged - System Administration,Ansible Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith50,940940924,HQ,LM020,202.358.3940,redacted,redacted,Active,Modify-002529269,42915,Modify,Provisioned,Yes,42916,bad_information,2 - Privileged - System Administration,Stage Red Hat Server Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith50,940940924,HQ,LM020,202.358.3940,redacted,redacted,Active,Modify-002529269,42915,Modify,Provisioned,Yes,42916,bad_information,2 - Privileged - System Administration,Production Red Hat Server Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith50,940940924,HQ,LM020,202.358.3940,redacted,redacted,Active,Modify-002529269,42915,Modify,Provisioned,Yes,42916,bad_information,2 - Privileged - System Administration,R&D Red Hat Server Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith51,668235664,HQ,LM020,202.358.0034,redacted,redacted,Active,Add-002544835,42926,Add,Provisioned,Yes,42926,bad_information,2 - Privileged - System Administration,R&D Windows Server Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith51,668235664,HQ,LM020,202.358.0034,redacted,redacted,Active,Add-002544835,42926,Add,Provisioned,Yes,42926,bad_information,2 - Privileged - System Administration,Test Windows Server Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith51,668235664,HQ,LM020,202.358.0034,redacted,redacted,Active,Add-002544835,42926,Add,Provisioned,Yes,42926,bad_information,2 - Privileged - System Administration,Production Windows Server Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith51,668235664,HQ,LM020,202.358.0034,redacted,redacted,Active,Add-002544835,42926,Add,Provisioned,Yes,42926,bad_information,2 - Privileged - System Administration,Stage Windows Server Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith52,738855120,HQ,LM020,202.358.2041,redacted,redacted,Active,Modify-002794049,43066,Modify,Provisioned,Yes,43066,bad_information,2 - Privileged - System Administration,R&D Red Hat Server Administrator,Provisioned
HQ,HQ ITCD MCE Infrastructure,16026,Active,ssmith52,738855120,HQ,LM020,202.358.2041,redacted,redacted,Active,Modify-002794049,43066,Modify,Provisioned,Yes,43066,bad_information,2 - Privileged - System Administration,R&D Windows Server Administrator,Provisioned
HQ,HQ ITCD MicroStrategy,15539,Active,ssmith53,795270031,HQ,LM020,202.358.0486,redacted,redacted,Active,Add-002335484,42824,Add,Provisioned,Yes,42828,bad_information,6 - Privileged - Application Admin,MicroStrategy Administrator,Provisioned
HQ,HQ ITCD MicroStrategy,15539,Active,ssmith34,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Bulk-002374601,42846,Bulk,Provisioned,Yes,42846,bad_information,6 - Privileged - Application Admin,MicroStrategy Administrator,Deprovisioned
HQ,HQ ITCD MicroStrategy,15539,Active,ssmith54,801726086,HQ,LM020,,redacted,redacted,Active,Add-002693888,43000,Add,Provisioned,Yes,43000,bad_information,6 - Privileged - Application Admin,MicroStrategy Administrator,Provisioned
HQ,HQ ITCD MicroStrategy,15539,Active,ssmith55,711705556,HQ,LM020,,redacted,redacted,Active,Add-002890310,43147,Add,Provisioned,Yes,43157,bad_information,6 - Privileged - Application Admin,MicroStrategy Administrator,Provisioned
HQ,HQ Keysurvey,14080,Active,ssmith56,408020103,HQ,LM023,202.358.2520,redacted,redacted,Active,Add-002380536,42851,Add,Provisioned,Yes,42859,bad_information,5 - Privileged - Account Administration (includes help desk user),Enterprise Admin,Provisioned
HQ,HQ Keysurvey,14080,Active,ssmith57,433782621,HQ,LM020,202.358.1601,redacted,redacted,Active,Add-002655020,42977,Add,Provisioned,Yes,42999,bad_information,5 - Privileged - Account Administration (includes help desk user),Administrator,Provisioned
HQ,HQ Keysurvey,14080,Active,ssmith58,447137001,HQ,LM023,202.358.1499,redacted,redacted,Active,Add-002703393,43006,Add,Provisioned,Yes,43007,bad_information,5 - Privileged - Account Administration (includes help desk user),Administrator,Provisioned
HQ,HQ MCE Github Enterprise,15734,Active,ssmith34,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002251485,42767,Add,Provisioned,Yes,42769,bad_information,2 - Privileged - System Administration,Administrator,Provisioned
HQ,HQ MCE Github Enterprise,15734,Active,ssmith49,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Add-002255843,42769,Add,Provisioned,Yes,42769,bad_information,2 - Privileged - System Administration,Administrator,Provisioned
HQ,HQ MCE Github Enterprise,15734,Active,ssmith50,940940924,HQ,LM020,202.358.3940,redacted,redacted,Active,Add-002255977,42769,Add,Provisioned,Yes,42769,bad_information,2 - Privileged - System Administration,Administrator,Provisioned
HQ,HQ MCE Github Enterprise,15734,Active,ssmith47,612886643,HQ,LM020,202.358.0077,redacted,redacted,Active,Modify-002559553,42936,Modify,Provisioned,Yes,42936,bad_information,2 - Privileged - System Administration,Administrator,Provisioned
HQ,HQ MCE Github Enterprise,15734,Active,ssmith59,624633700,HQ,LM020,202.358.0809,redacted,redacted,Active,Add-002562680,42940,Add,Provisioned,Yes,42940,bad_information,2 - Privileged - System Administration,Administrator,Provisioned
HQ,HQ MCE Splunk,15705,Active,ssmith43,368938720,HQ,LM020,202.358.2089,redacted,redacted,Active,Add-002207927,42747,Add,Provisioned,Yes,42747,bad_information,6 - Privileged - Application Admin,Administrator,Provisioned
HQ,HQ MCE Splunk,15705,Active,ssmith41,803277140,HQ,LM020,202.358.3720,redacted,redacted,Active,Add-002213047,42752,Add,Provisioned,Yes,42752,bad_information,6 - Privileged - Application Admin,Administrator,Provisioned
HQ,HQ MCE Splunk,15705,Active,ssmith35,46396630,HQ,LM020,202.358.1223,redacted,redacted,Active,Add-002213151,42752,Add,Provisioned,Yes,42752,bad_information,6 - Privileged - Application Admin,Administrator,Provisioned
HQ,HQ MCE Splunk,15705,Active,ssmith49,994288243,HQ,LM020,202.358.0673,redacted,redacted,Active,Add-002255837,42769,Add,Provisioned,Yes,42769,bad_information,6 - Privileged - Application Admin,Administrator,Provisioned
HQ,HQ MCE Splunk,15705,Active,ssmith50,940940924,HQ,LM020,202.358.3940,redacted,redacted,Active,Add-002255976,42769,Add,Provisioned,Yes,42769,bad_information,6 - Privileged - Application Admin,Administrator,Provisioned
HQ,HQ MCE Splunk,15705,Active,ssmith34,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Add-002332384,42822,Add,Provisioned,Yes,42823,bad_information,6 - Privileged - Application Admin,Administrator,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,ssmith60,153907756,HQ,CJ000,202.358.1078,redacted,redacted,Active,Bulk-002402048,42863,Bulk,Provisioned,Yes,42863,bad_information,6 - Privileged - Application Admin,NEAR Administrator,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,ssmith61,634245742,HQ,NE000,202.358.0569,redacted,redacted,Active,Bulk-002402053,42863,Bulk,Provisioned,Yes,42863,bad_information,6 - Privileged - Application Admin,NEAR Administrator,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,ssmith62,22567125,HQ,LM020,202.747.2460,redacted,redacted,Active,Bulk-002402058,42863,Bulk,Provisioned,Yes,42863,bad_information,6 - Privileged - Application Admin,NEAR Administrator,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,ssmith63,203288755,HQ,LM020,202.358.4666,redacted,redacted,Active,Bulk-002402059,42863,Bulk,Provisioned,Yes,42863,bad_information,6 - Privileged - Application Admin,NEAR Administrator,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,ssmith64,723521830,HQ,HA000,202.358.2563,redacted,redacted,Active,Bulk-002402959,42863,Bulk,Provisioned,Yes,42863,bad_information,6 - Privileged - Application Admin,NEAR Administrator,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,ssmith17,883304766,GSFC,4010,301.614.5379,redacted,redacted,Active,Add-002561090,42937,Add,Provisioned,Yes,42940,bad_information,6 - Privileged - Application Admin,NEAR Administrator,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,ssmith117,892055746,JSC,AD9,281.792.8481,redacted,redacted,Active,Add-002879114,43126,Add,Provisioned,Yes,43131,bad_information,5 - Privileged - Account Administration (includes help desk user),Account Administrator,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,ssmith117,892055746,JSC,AD9,281.792.8481,redacted,redacted,Active,Add-002879114,43126,Add,Provisioned,Yes,43131,bad_information,6 - Privileged - Application Admin,NEAR Administrator,Provisioned
HQ,HQ NASA Education Activity Repository (NEAR),15538,Active,ssmith118,413997405,JSC,AD711,281.483.1089,redacted,redacted,Active,Modify-002880773,43129,Modify,Provisioned,Yes,43131,bad_information,6 - Privileged - Application Admin,NEAR Administrator,Provisioned
HQ,HQ Office of Small Business Programs (OSBP)  Mobile Content Management System (CMS),15376,Active,ssmith23,392738104,HQ,LM020,202.358.1196,redacted,redacted,Active,Bulk-002002988,42600,Bulk,Provisioned,Yes,42600,bad_information,2 - Privileged - System Administration,Administrator,Provisioned
HQ,HQ Office of Small Business Programs (OSBP)  Mobile Content Management System (CMS),15376,Active,ssmith24,44216912,HQ,LM020,202.358.0451,redacted,redacted,Active,Bulk-002002989,42600,Bulk,Provisioned,Yes,42600,bad_information,2 - Privileged - System Administration,Administrator,Provisioned
HQ,HQ Office of Small Business Programs (OSBP)  Mobile Content Management System (CMS),15376,Active,ssmith34,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Bulk-002002991,42600,Bulk,Provisioned,Yes,42600,bad_information,2 - Privileged - System Administration,Administrator,Provisioned
HQ,HQ Office of Small Business Programs (OSBP)  Mobile Content Management System (CMS),15376,Active,ssmith65,219225653,HQ,ZA000,202.358.3989,redacted,redacted,Active,Add-002214142,42753,Add,Provisioned,Yes,42759,bad_information,2 - Privileged - System Administration,Administrator,Provisioned
HQ,HQ Piwik,16868,Active,ssmith34,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Bulk-002878161,43125,Bulk,Provisioned,Yes,43125,bad_information,6 - Privileged - Application Admin,Administrator,Provisioned
HQ,HQ Piwik,16868,Active,ssmith42,432379233,HQ,LM020,202.358.0627,redacted,redacted,Active,Bulk-002878162,43125,Bulk,Provisioned,Yes,43125,bad_information,6 - Privileged - Application Admin,Administrator,Provisioned
HQ,HQ Piwik,16868,Active,ssmith40,591352705,HQ,LM020,202.358.1052,redacted,redacted,Active,Bulk-002878163,43125,Bulk,Provisioned,Yes,43125,bad_information,6 - Privileged - Application Admin,Administrator,Provisioned
HQ,HQ Piwik,16868,Active,ssmith41,803277140,HQ,LM020,202.358.3720,redacted,redacted,Active,Bulk-002878164,43125,Bulk,Provisioned,Yes,43125,bad_information,6 - Privileged - Application Admin,Administrator,Provisioned
HQ,HQ Piwik,16868,Active,ssmith58,447137001,HQ,LM023,202.358.1499,redacted,redacted,Active,Add-002880823,43129,Add,Provisioned,Yes,43130,bad_information,6 - Privileged - Application Admin,Administrator,Provisioned
HQ,HQ Portfolio Management Tool,14607,Active,ssmith66,626370252,HQ,LM023,202.358.4778,redacted,redacted,Active,Bulk-001503708,42331,Bulk,Provisioned,Yes,42331,bad_information,2 - Privileged - System Administration,Administrator,Provisioned
HQ,HQ Portfolio Management Tool,14607,Active,ssmith34,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,Bulk-001503710,42331,Bulk,Provisioned,Yes,42331,bad_information,2 - Privileged - System Administration,Administrator,Provisioned
HQ,HQ Portfolio Management Tool,14607,Active,ssmith67,383095411,HQ,LM020,952.261.4860,redacted,redacted,Active,Bulk-001525477,42348,Bulk,Provisioned,Yes,42348,bad_information,2 - Privileged - System Administration,Administrator,Provisioned
HQ,HQ Questions for Response Database (QFRDB),14376,Active,ssmith68,904634321,HQ,VA020,202.358.1907,redacted,redacted,Active,Bulk-001468328,42305,Bulk,Provisioned,Yes,42305,bad_information,2 - Privileged - System Administration,Support User,Provisioned
HQ,HQ Questions for Response Database (QFRDB),14376,Active,ssmith24,44216912,HQ,LM020,202.358.0451,redacted,redacted,Active,Bulk-001468330,42305,Bulk,Provisioned,Yes,42305,bad_information,5 - Privileged - Account Administration (includes help desk user),User Administrator,Provisioned
HQ,HQ Questions for Response Database (QFRDB),14376,Active,ssmith23,392738104,HQ,LM020,202.358.1196,redacted,redacted,Active,Bulk-001468331,42305,Bulk,Provisioned,Yes,42305,bad_information,5 - Privileged - Account Administration (includes help desk user),User Administrator,Provisioned
HQ,HQ Shop4NASA Shop for NASA,10183,Active,ssmith24,44216912,HQ,LM020,202.358.0451,redacted,redacted,Active,NR-GF-044216912,40323,Add,Provisioned,Yes,40323,bad_information,5 - Privileged - Account Administration (includes help desk user),User Administrator,Provisioned
HQ,HQ Shop4NASA Shop for NASA,10183,Active,ssmith23,392738104,HQ,LM020,202.358.1196,redacted,redacted,Active,NR-GF-392738104,40323,Add,Provisioned,Yes,40323,bad_information,5 - Privileged - Account Administration (includes help desk user),User Administrator,Provisioned
HQ,HQ Shop4NASA Shop for NASA,10183,Active,ssmith69,828239150,HQ,LM020,202.350.2140,redacted,redacted,Active,NR-CR-000029308,40868,Add,Provisioned,Yes,40868,bad_information,5 - Privileged - Account Administration (includes help desk user),User Administrator,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,ssmith70,339959212,HQ,LM020,202.358.0313,redacted,redacted,Active,NR-GF-339959212,40162,Add,Provisioned,Yes,40162,bad_information,5 - Privileged - Account Administration (includes help desk user),Admin User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,ssmith34,143356530,HQ,LM023,202.358.1546,redacted,redacted,Active,NR-GF-143356530,40248,Add,Provisioned,Yes,40248,bad_information,5 - Privileged - Account Administration (includes help desk user),Account Administrator,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,ssmith71,916675065,HQ,LM020,202.358.0610,redacted,redacted,Active,NR-AR-000169934,40799,Add,Provisioned,Yes,40802,bad_information,5 - Privileged - Account Administration (includes help desk user),Admin User,Provisioned
HQ,HQ SWLDB Software Library Database,16999,Active,ssmith24,44216912,HQ,LM020,202.358.0451,redacted,redacted,Active,NR-AR-000234813,41106,Add,Provisioned,Yes,41106,bad_information,5 - Privileged - Account Administration (includes help desk user),Account Administrator,Provisioned
